0.05,0.7,0
0.1,0.7,0
0.15,0.7,0
0.2,0.7,0
0.25,0.7,0
0.3,0.7,0
0.35,0.7,0
0.4,0.7,0
0.45,0.7,0
0.5,0.7,0
0.55,0.7,0
0.6,0.7,1
0.65,0.7,1
0.7,0.7,1
0.75,0.7,1
0.8,0.7,1
0.85,0.7,1
0.9,0.7,1
0.95,0.7,1
1,0.7,1
0,0.75,0
0.05,0.75,0
0.1,0.75,0
0.15,0.75,0
0.2,0.75,0
0.25,0.75,0
0.3,0.75,0
0.35,0.75,0
0.4,0.75,0
0.45,0.75,0
0.5,0.75,0
0.55,0.75,1
0.6,0.75,1
0.65,0.75,1
0.7,0.75,1
0.75,0.75,1
0.8,0.75,1
0.85,0.75,1
0.9,0.75,1
0.95,0.75,1
1,0.75,1
0,0.8,0
0.05,0.8,0
0.1,0.8,0
0.15,0.8,0
0.2,0.8,0
0.25,0.8,0
0.3,0.8,0
0.35,0.8,0
0.4,0.8,0
0.45,0.8,0
0.5,0.8,1
0.55,0.8,1
0.6,0.8,1
0.65,0.8,1
0.7,0.8,1
0.75,0.8,1
0.8,0.8,1
0.85,0.8,1
0.9,0.8,1
0.95,0.8,1
1,0.8,1
0,0.85,0
0.05,0.85,0
0.1,0.85,0
0.15,0.85,0
0.2,0.85,0
0.25,0.85,0
0.3,0.85,0
0.35,0.85,0
0.4,0.85,0
0.45,0.85,0
0.5,0.85,1
0.55,0.85,1
0.6,0.85,1
0.65,0.85,1
0.7,0.85,1
0.75,0.85,1
0.8,0.85,1
0.85,0.85,1
0.9,0.85,1
0.95,0.85,1
1,0.85,1
0,0.9,0
0.05,0.9,0
0.1,0.9,0
0.15,0.9,0
0.2,0.9,0
0.25,0.9,0
0.3,0.9,0
0.35,0.9,0
0.4,0.9,0
0.45,0.9,1
0.5,0.9,1
0.55,0.9,1
0.6,0.9,1
0.65,0.9,1
0.7,0.9,1
0.75,0.9,1
0.8,0.9,1
0.85,0.9,1
0.9,0.9,1
0.95,0.9,1
1,0.9,1
0,0.95,0
0.05,0.95,0
0.1,0.95,0
0.15,0.95,0
0.2,0.95,0
0.25,0.95,0
0.3,0.95,0
0.35,0.95,0
0.4,0.95,1
0.45,0.95,1
0.5,0.95,1
0.55,0.95,1
0.6,0.95,1
0.65,0.95,1
0.7,0.95,1
0.75,0.95,1
0.8,0.95,1
0.85,0.95,1
0.9,0.95,1
0.95,0.95,1
1,0.95,1
0,1,0
0.05,1,0
0.1,1,0
0.15,1,0
0.2,1,0
0.25,1,1
0.3,1,1
0.35,1,1
0.4,1,1
0.45,1,1
0.5,1,1
0.55,1,1
0.6,1,1
0.65,1,1
0.7,1,1
0.75,1,1
0.8,1,1
0.85,1,1
0.9,1,1
0.95,1,1
1,1,1
0.075758,0.97302,0
0.069976,0.97302,0
0.31664,0.97302,1
0.3598,0.97302,1
0.62535,0.97302,1
0.85714,0.97302,1
0.37174,0.97302,1
0.36094,0.97302,1
0.24693,0.97302,0
0.23532,0.97302,0
0.74865,0.97302,1
0.58872,0.97302,1
0.019927,0.97302,0
0.76665,0.97302,1
0.35384,0.97302,0
0.0056076,0.97302,0
0.52242,0.97302,1
0.31657,0.97302,0
0.046252,0.97302,0
0.1111,0.97302,0
0.87763,0.97302,1
0.48432,0.97302,1
0.32059,0.97302,0
0.87523,0.97302,1
0.025019,0.97302,0
0.15206,0.97302,0
0.62317,0.97302,1
0.19287,0.97302,0
0.061748,0.97302,0
0.68836,0.97302,1
0.0091235,0.97302,0
0.53712,0.97302,1
0.051841,0.97302,0
0.51382,0.97302,1
0.10951,0.97302,0
0.41551,0.97302,1
0.61729,0.97302,1
0.55968,0.97302,1
0.42574,0.97302,1
0.41424,0.97302,1
0.075758,0.74894,0
0.069976,0.74894,0
0.31664,0.74894,0
0.3598,0.74894,0
0.62535,0.74894,1
0.85714,0.74894,1
0.37174,0.74894,0
0.36094,0.74894,0
0.24693,0.74894,0
0.23532,0.74894,0
0.74865,0.74894,1
0.58872,0.74894,1
0.019927,0.74894,0
0.76665,0.74894,1
0.35384,0.74894,0
0.0056076,0.74894,0
0.52242,0.74894,1
0.31657,0.74894,0
0.046252,0.74894,0
0.1111,0.74894,0
0.87763,0.74894,1
0.48432,0.74894,0
0.32059,0.74894,0
0.87523,0.74894,1
0.025019,0.74894,0
0.15206,0.74894,0
0.62317,0.74894,1
0.19287,0.74894,0
0.061748,0.74894,0
0.68836,0.74894,1
0.0091235,0.74894,0
0.53712,0.74894,1
0.051841,0.74894,0
0.51382,0.74894,0
0.10951,0.74894,0
0.41551,0.74894,0
0.61729,0.74894,1
0.55968,0.74894,1
0.42574,0.74894,0
0.41424,0.74894,0
0.075758,0.9698,0
0.069976,0.9698,0
0.31664,0.9698,0
0.3598,0.9698,1
0.62535,0.9698,1
0.85714,0.9698,1
0.37174,0.9698,1
0.36094,0.9698,1
0.24693,0.9698,0
0.23532,0.9698,0
0.74865,0.9698,1
0.58872,0.9698,1
0.019927,0.9698,0
0.76665,0.9698,1
0.35384,0.9698,0
0.0056076,0.9698,0
0.52242,0.9698,1
0.31657,0.9698,0
0.046252,0.9698,0
0.1111,0.9698,0
0.87763,0.9698,1
0.48432,0.9698,1
0.32059,0.9698,1
0.87523,0.9698,1
0.025019,0.9698,0
0.15206,0.9698,0
0.62317,0.9698,1
0.19287,0.9698,0
0.061748,0.9698,0
0.68836,0.9698,1
0.0091235,0.9698,0
0.53712,0.9698,1
0.051841,0.9698,0
0.51382,0.9698,1
0.10951,0.9698,0
0.41551,0.9698,1
0.61729,0.9698,1
0.55968,0.9698,1
0.42574,0.9698,1
0.41424,0.9698,1
0.075758,0.1725,0
0.069976,0.1725,0
0.31664,0.1725,0
0.3598,0.1725,0
0.62535,0.1725,1
0.85714,0.1725,1
0.37174,0.1725,0
0.36094,0.1725,0
0.24693,0.1725,0
0.23532,0.1725,0
0.74865,0.1725,1
0.58872,0.1725,1
0.019927,0.1725,0
0.76665,0.1725,1
0.35384,0.1725,0
0.0056076,0.1725,0
0.52242,0.1725,1
0.31657,0.1725,0
0.046252,0.1725,0
0.1111,0.1725,0
0.87763,0.1725,1
0.48432,0.1725,0
0.32059,0.1725,0
0.87523,0.1725,1
0.025019,0.1725,0
0.15206,0.1725,0
0.62317,0.1725,1
0.19287,0.1725,0
0.061748,0.1725,0
0.68836,0.1725,1
0.0091235,0.1725,0
0.53712,0.1725,1
0.051841,0.1725,0
0.51382,0.1725,1
0.10951,0.1725,0
0.41551,0.1725,0
0.61729,0.1725,1
0.55968,0.1725,1
0.42574,0.1725,0
0.41424,0.1725,0
0.075758,0.85817,0
0.069976,0.85817,0
0.31664,0.85817,0
0.3598,0.85817,0
0.62535,0.85817,1
0.85714,0.85817,1
0.37174,0.85817,0
0.36094,0.85817,0
0.24693,0.85817,0
0.23532,0.85817,0
0.74865,0.85817,1
0.58872,0.85817,1
0.019927,0.85817,0
0.76665,0.85817,1
0.35384,0.85817,0
0.0056076,0.85817,0
0.52242,0.85817,1
0.31657,0.85817,0
0.046252,0.85817,0
0.1111,0.85817,0
0.87763,0.85817,1
0.48432,0.85817,1
0.32059,0.85817,0
0.87523,0.85817,1
0.025019,0.85817,0
0.15206,0.85817,0
0.62317,0.85817,1
0.19287,0.85817,0
0.061748,0.85817,0
0.68836,0.85817,1
0.0091235,0.85817,0
0.53712,0.85817,1
0.051841,0.85817,0
0.51382,0.85817,1
0.10951,0.85817,0
0.41551,0.85817,0
0.61729,0.85817,1
0.55968,0.85817,1
0.42574,0.85817,1
0.41424,0.85817,0
0.075758,0.43246,0
0.069976,0.43246,0
0.31664,0.43246,0
0.3598,0.43246,0
0.62535,0.43246,1
0.85714,0.43246,1
0.37174,0.43246,0
0.36094,0.43246,0
0.24693,0.43246,0
0.23532,0.43246,0
0.74865,0.43246,1
0.58872,0.43246,1
0.019927,0.43246,0
0.76665,0.43246,1
0.35384,0.43246,0
0.0056076,0.43246,0
0.52242,0.43246,0
0.31657,0.43246,0
0.046252,0.43246,0
0.1111,0.43246,0
0.87763,0.43246,1
0.48432,0.43246,0
0.32059,0.43246,0
0.87523,0.43246,1
0.025019,0.43246,0
0.15206,0.43246,0
0.62317,0.43246,1
0.19287,0.43246,0
0.061748,0.43246,0
0.68836,0.43246,1
0.0091235,0.43246,0
0.53712,0.43246,0
0.051841,0.43246,0
0.51382,0.43246,0
0.10951,0.43246,0
0.41551,0.43246,0
0.61729,0.43246,1
0.55968,0.43246,1
0.42574,0.43246,0
0.41424,0.43246,0
0.075758,0.348,0
0.069976,0.348,0
0.31664,0.348,0
0.3598,0.348,0
0.62535,0.348,1
0.85714,0.348,1
0.37174,0.348,0
0.36094,0.348,0
0.24693,0.348,0
0.23532,0.348,0
0.74865,0.348,1
0.58872,0.348,1
0.019927,0.348,0
0.76665,0.348,1
0.35384,0.348,0
0.0056076,0.348,0
0.52242,0.348,0
0.31657,0.348,0
0.046252,0.348,0
0.1111,0.348,0
0.87763,0.348,1
0.48432,0.348,0
0.32059,0.348,0
0.87523,0.348,1
0.025019,0.348,0
0.15206,0.348,0
0.62317,0.348,1
0.19287,0.348,0
0.061748,0.348,0
0.68836,0.348,1
0.0091235,0.348,0
0.53712,0.348,1
0.051841,0.348,0
0.51382,0.348,0
0.10951,0.348,0
0.41551,0.348,0
0.61729,0.348,1
0.55968,0.348,0
0.42574,0.348,0
0.41424,0.348,0
0.075758,0.01629,0
0.069976,0.01629,0
0.31664,0.01629,1
0.3598,0.01629,1
0.62535,0.01629,1
0.85714,0.01629,1
0.37174,0.01629,1
0.36094,0.01629,1
0.24693,0.01629,0
0.23532,0.01629,0
0.74865,0.01629,1
0.58872,0.01629,1
0.019927,0.01629,0
0.76665,0.01629,1
0.35384,0.01629,1
0.0056076,0.01629,0
0.52242,0.01629,1
0.31657,0.01629,0
0.046252,0.01629,0
0.1111,0.01629,0
0.87763,0.01629,1
0.48432,0.01629,1
0.32059,0.01629,0
0.87523,0.01629,1
0.025019,0.01629,0
0.15206,0.01629,0
0.62317,0.01629,1
0.19287,0.01629,0
0.061748,0.01629,0
0.68836,0.01629,1
0.0091235,0.01629,0
0.53712,0.01629,1
0.051841,0.01629,0
0.51382,0.01629,1
0.10951,0.01629,0
0.41551,0.01629,1
0.61729,0.01629,1
0.55968,0.01629,1
0.42574,0.01629,1
0.41424,0.01629,1
0.075758,0.30778,0
0.069976,0.30778,0
0.31664,0.30778,0
0.3598,0.30778,0
0.62535,0.30778,1
0.85714,0.30778,1
0.37174,0.30778,0
0.36094,0.30778,0
0.24693,0.30778,0
0.23532,0.30778,0
0.74865,0.30778,1
0.58872,0.30778,1
0.019927,0.30778,0
0.76665,0.30778,1
0.35384,0.30778,0
0.0056076,0.30778,0
0.52242,0.30778,1
0.31657,0.30778,0
0.046252,0.30778,0
0.1111,0.30778,0
0.87763,0.30778,1
0.48432,0.30778,0
0.32059,0.30778,0
0.87523,0.30778,1
0.025019,0.30778,0
0.15206,0.30778,0
0.62317,0.30778,1
0.19287,0.30778,0
0.061748,0.30778,0
0.68836,0.30778,1
0.0091235,0.30778,0
0.53712,0.30778,0
0.051841,0.30778,0
0.51382,0.30778,0
0.10951,0.30778,0
0.41551,0.30778,0
0.61729,0.30778,1
0.55968,0.30778,1
0.42574,0.30778,0
0.41424,0.30778,0
0.075758,0.80832,0
0.069976,0.80832,0
0.31664,0.80832,0
0.3598,0.80832,0
0.62535,0.80832,1
0.85714,0.80832,1
0.37174,0.80832,0
0.36094,0.80832,0
0.24693,0.80832,0
0.23532,0.80832,0
0.74865,0.80832,1
0.58872,0.80832,1
0.019927,0.80832,0
0.76665,0.80832,1
0.35384,0.80832,0
0.0056076,0.80832,0
0.52242,0.80832,1
0.31657,0.80832,0
0.046252,0.80832,0
0.1111,0.80832,0
0.87763,0.80832,1
0.48432,0.80832,0
0.32059,0.80832,0
0.87523,0.80832,1
0.025019,0.80832,0
0.15206,0.80832,0
0.62317,0.80832,1
0.19287,0.80832,0
0.061748,0.80832,0
0.68836,0.80832,1
0.0091235,0.80832,0
0.53712,0.80832,1
0.051841,0.80832,0
0.51382,0.80832,1
0.10951,0.80832,0
0.41551,0.80832,0
0.61729,0.80832,1
0.55968,0.80832,1
0.42574,0.80832,0
0.41424,0.80832,0
0.075758,0.2929,0
0.069976,0.2929,0
0.31664,0.2929,0
0.3598,0.2929,0
0.62535,0.2929,1
0.85714,0.2929,1
0.37174,0.2929,0
0.36094,0.2929,0
0.24693,0.2929,0
0.23532,0.2929,0
0.74865,0.2929,1
0.58872,0.2929,1
0.019927,0.2929,0
0.76665,0.2929,1
0.35384,0.2929,0
0.0056076,0.2929,0
0.52242,0.2929,1
0.31657,0.2929,0
0.046252,0.2929,0
0.1111,0.2929,0
0.87763,0.2929,1
0.48432,0.2929,0
0.32059,0.2929,0
0.87523,0.2929,1
0.025019,0.2929,0
0.15206,0.2929,0
0.62317,0.2929,1
0.19287,0.2929,0
0.061748,0.2929,0
0.68836,0.2929,1
0.0091235,0.2929,0
0.53712,0.2929,0
0.051841,0.2929,0
0.51382,0.2929,1
0.10951,0.2929,0
0.41551,0.2929,0
0.61729,0.2929,1
0.55968,0.2929,1
0.42574,0.2929,0
0.41424,0.2929,0
0.075758,0.75258,0
0.069976,0.75258,0
0.31664,0.75258,0
0.3598,0.75258,0
0.62535,0.75258,1
0.85714,0.75258,1
0.37174,0.75258,0
0.36094,0.75258,0
0.24693,0.75258,0
0.23532,0.75258,0
0.74865,0.75258,1
0.58872,0.75258,1
0.019927,0.75258,0
0.76665,0.75258,1
0.35384,0.75258,0
0.0056076,0.75258,0
0.52242,0.75258,1
0.31657,0.75258,0
0.046252,0.75258,0
0.1111,0.75258,0
0.87763,0.75258,1
0.48432,0.75258,0
0.32059,0.75258,0
0.87523,0.75258,1
0.025019,0.75258,0
0.15206,0.75258,0
0.62317,0.75258,1
0.19287,0.75258,0
0.061748,0.75258,0
0.68836,0.75258,1
0.0091235,0.75258,0
0.53712,0.75258,1
0.051841,0.75258,0
0.51382,0.75258,0
0.10951,0.75258,0
0.41551,0.75258,0
0.61729,0.75258,1
0.55968,0.75258,1
0.42574,0.75258,0
0.41424,0.75258,0
0.075758,0.35508,0
0.069976,0.35508,0
0.31664,0.35508,0
0.3598,0.35508,0
0.62535,0.35508,1
0.85714,0.35508,1
0.37174,0.35508,0
0.36094,0.35508,0
0.24693,0.35508,0
0.23532,0.35508,0
0.74865,0.35508,1
0.58872,0.35508,1
0.019927,0.35508,0
0.76665,0.35508,1
0.35384,0.35508,0
0.0056076,0.35508,0
0.52242,0.35508,0
0.31657,0.35508,0
0.046252,0.35508,0
0.1111,0.35508,0
0.87763,0.35508,1
0.48432,0.35508,0
0.32059,0.35508,0
0.87523,0.35508,1
0.025019,0.35508,0
0.15206,0.35508,0
0.62317,0.35508,1
0.19287,0.35508,0
0.061748,0.35508,0
0.68836,0.35508,1
0.0091235,0.35508,0
0.53712,0.35508,1
0.051841,0.35508,0
0.51382,0.35508,0
0.10951,0.35508,0
0.41551,0.35508,0
0.61729,0.35508,1
0.55968,0.35508,1
0.42574,0.35508,0
0.41424,0.35508,0
0.075758,0.44869,0
0.069976,0.44869,0
0.31664,0.44869,0
0.3598,0.44869,0
0.62535,0.44869,1
0.85714,0.44869,1
0.37174,0.44869,0
0.36094,0.44869,0
0.24693,0.44869,0
0.23532,0.44869,0
0.74865,0.44869,1
0.58872,0.44869,1
0.019927,0.44869,0
0.76665,0.44869,1
0.35384,0.44869,0
0.0056076,0.44869,0
0.52242,0.44869,0
0.31657,0.44869,0
0.046252,0.44869,0
0.1111,0.44869,0
0.87763,0.44869,1
0.48432,0.44869,0
0.32059,0.44869,0
0.87523,0.44869,1
0.025019,0.44869,0
0.15206,0.44869,0
0.62317,0.44869,1
0.19287,0.44869,0
0.061748,0.44869,0
0.68836,0.44869,1
0.0091235,0.44869,0
0.53712,0.44869,0
0.051841,0.44869,0
0.51382,0.44869,0
0.10951,0.44869,0
0.41551,0.44869,0
0.61729,0.44869,1
0.55968,0.44869,0
0.42574,0.44869,0
0.41424,0.44869,0
0.075758,0.51392,0
0.069976,0.51392,0
0.31664,0.51392,0
0.3598,0.51392,0
0.62535,0.51392,1
0.85714,0.51392,1
0.37174,0.51392,0
0.36094,0.51392,0
0.24693,0.51392,0
0.23532,0.51392,0
0.74865,0.51392,1
0.58872,0.51392,1
0.019927,0.51392,0
0.76665,0.51392,1
0.35384,0.51392,0
0.0056076,0.51392,0
0.52242,0.51392,0
0.31657,0.51392,0
0.046252,0.51392,0
0.1111,0.51392,0
0.87763,0.51392,1
0.48432,0.51392,0
0.32059,0.51392,0
0.87523,0.51392,1
0.025019,0.51392,0
0.15206,0.51392,0
0.62317,0.51392,1
0.19287,0.51392,0
0.061748,0.51392,0
0.68836,0.51392,1
0.0091235,0.51392,0
0.53712,0.51392,0
0.051841,0.51392,0
0.51382,0.51392,0
0.10951,0.51392,0
0.41551,0.51392,0
0.61729,0.51392,1
0.55968,0.51392,1
0.42574,0.51392,0
0.41424,0.51392,0
0.075758,0.20586,0
0.069976,0.20586,0
0.31664,0.20586,0
0.3598,0.20586,0
0.62535,0.20586,1
0.85714,0.20586,1
0.37174,0.20586,0
0.36094,0.20586,0
0.24693,0.20586,0
0.23532,0.20586,0
0.74865,0.20586,1
0.58872,0.20586,1
0.019927,0.20586,0
0.76665,0.20586,1
0.35384,0.20586,0
0.0056076,0.20586,0
0.52242,0.20586,1
0.31657,0.20586,0
0.046252,0.20586,0
0.1111,0.20586,0
0.87763,0.20586,1
0.48432,0.20586,1
0.32059,0.20586,0
0.87523,0.20586,1
0.025019,0.20586,0
0.15206,0.20586,0
0.62317,0.20586,1
0.19287,0.20586,0
0.061748,0.20586,0
0.68836,0.20586,1
0.0091235,0.20586,0
0.53712,0.20586,1
0.051841,0.20586,0
0.51382,0.20586,1
0.10951,0.20586,0
0.41551,0.20586,0
0.61729,0.20586,1
0.55968,0.20586,1
0.42574,0.20586,0
0.41424,0.20586,0
0.075758,0.56084,0
0.069976,0.56084,0
0.31664,0.56084,0
0.3598,0.56084,0
0.62535,0.56084,1
0.85714,0.56084,1
0.37174,0.56084,0
0.36094,0.56084,0
0.24693,0.56084,0
0.23532,0.56084,0
0.74865,0.56084,1
0.58872,0.56084,1
0.019927,0.56084,0
0.76665,0.56084,1
0.35384,0.56084,0
0.0056076,0.56084,0
0.52242,0.56084,0
0.31657,0.56084,0
0.046252,0.56084,0
0.1111,0.56084,0
0.87763,0.56084,1
0.48432,0.56084,0
0.32059,0.56084,0
0.87523,0.56084,1
0.025019,0.56084,0
0.15206,0.56084,0
0.62317,0.56084,1
0.19287,0.56084,0
0.061748,0.56084,0
0.68836,0.56084,1
0.0091235,0.56084,0
0.53712,0.56084,0
0.051841,0.56084,0
0.51382,0.56084,0
0.10951,0.56084,0
0.41551,0.56084,0
0.61729,0.56084,1
0.55968,0.56084,0
0.42574,0.56084,0
0.41424,0.56084,0
0.075758,0.55765,0
0.069976,0.55765,0
0.31664,0.55765,0
0.3598,0.55765,0
0.62535,0.55765,1
0.85714,0.55765,1
0.37174,0.55765,0
0.36094,0.55765,0
0.24693,0.55765,0
0.23532,0.55765,0
0.74865,0.55765,1
0.58872,0.55765,0
0.019927,0.55765,0
0.76665,0.55765,1
0.35384,0.55765,0
0.0056076,0.55765,0
0.52242,0.55765,0
0.31657,0.55765,0
0.046252,0.55765,0
0.1111,0.55765,0
0.87763,0.55765,1
0.48432,0.55765,0
0.32059,0.55765,0
0.87523,0.55765,1
0.025019,0.55765,0
0.15206,0.55765,0
0.62317,0.55765,1
0.19287,0.55765,0
0.061748,0.55765,0
0.68836,0.55765,1
0.0091235,0.55765,0
0.53712,0.55765,0
0.051841,0.55765,0
0.51382,0.55765,0
0.10951,0.55765,0
0.41551,0.55765,0
0.61729,0.55765,1
0.55968,0.55765,0
0.42574,0.55765,0
0.41424,0.55765,0
0.075758,0.015863,0
0.069976,0.015863,0
0.31664,0.015863,1
0.3598,0.015863,1
0.62535,0.015863,1
0.85714,0.015863,1
0.37174,0.015863,1
0.36094,0.015863,1
0.24693,0.015863,0
0.23532,0.015863,0
0.74865,0.015863,1
0.58872,0.015863,1
0.019927,0.015863,0
0.76665,0.015863,1
0.35384,0.015863,1
0.0056076,0.015863,0
0.52242,0.015863,1
0.31657,0.015863,1
0.046252,0.015863,0
0.1111,0.015863,0
0.87763,0.015863,1
0.48432,0.015863,1
0.32059,0.015863,1
0.87523,0.015863,1
0.025019,0.015863,0
0.15206,0.015863,0
0.62317,0.015863,1
0.19287,0.015863,0
0.061748,0.015863,0
0.68836,0.015863,1
0.0091235,0.015863,0
0.53712,0.015863,1
0.051841,0.015863,0
0.51382,0.015863,1
0.10951,0.015863,0
0.41551,0.015863,1
0.61729,0.015863,1
0.55968,0.015863,1
0.42574,0.015863,1
0.41424,0.015863,1
0.075758,0.97067,0
0.069976,0.97067,0
0.31664,0.97067,0
0.3598,0.97067,1
0.62535,0.97067,1
0.85714,0.97067,1
0.37174,0.97067,1
0.36094,0.97067,1
0.24693,0.97067,0
0.23532,0.97067,0
0.74865,0.97067,1
0.58872,0.97067,1
0.019927,0.97067,0
0.76665,0.97067,1
0.35384,0.97067,1
0.0056076,0.97067,0
0.52242,0.97067,1
0.31657,0.97067,1
0.046252,0.97067,0
0.1111,0.97067,0
0.87763,0.97067,1
0.48432,0.97067,1
0.32059,0.97067,1
0.87523,0.97067,1
0.025019,0.97067,0
0.15206,0.97067,0
0.62317,0.97067,1
0.19287,0.97067,0
0.061748,0.97067,0
0.68836,0.97067,1
0.0091235,0.97067,0
0.53712,0.97067,1
0.051841,0.97067,0
0.51382,0.97067,1
0.10951,0.97067,0
0.41551,0.97067,1
0.61729,0.97067,1
0.55968,0.97067,1
0.42574,0.97067,1
0.41424,0.97067,1
0.075758,0.82199,0
0.069976,0.82199,0
0.31664,0.82199,0
0.3598,0.82199,0
0.62535,0.82199,1
0.85714,0.82199,1
0.37174,0.82199,0
0.36094,0.82199,0
0.24693,0.82199,0
0.23532,0.82199,0
0.74865,0.82199,1
0.58872,0.82199,1
0.019927,0.82199,0
